id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
22563000,299000,APARTMENT,LOFT,Wallonia,Liège,Liège,4000,50.641615,5.5899945,2022,95,,,2,MISSING,0,0,1,8,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
58468000,174900,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,50.83047,4.2830362,1974,65,,,1,NOT_INSTALLED,0,1,1,8,0,0,0,1,TO_RENOVATE,203,D,GAS,1,
23656000,1100000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1050,,,1907,250,0,2,5,USA_HYPER_EQUIPPED,0,0,1,20,0,0,0,1,GOOD,172,D,GAS,1,
67612000,381269,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1480,50.6746058,4.1876627,,183,492,3,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
46251000,295900,APARTMENT,APARTMENT,Flanders,West Flanders,Diksmuide,8600,51.0343045,2.859605,2023,95,,,2,INSTALLED,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,1,
57923000,135000,HOUSE,MIXED_USE_BUILDING,Wallonia,Namur,Philippeville,5620,,,,152,0,2,4,INSTALLED,0,0,0,0,1,111,0,1,MISSING,422,E,FUELOIL,1,1316
58299000,348000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9620,50.8597302,3.7947543,1955,163,1142,4,5,HYPER_EQUIPPED,0,0,1,,1,1142,0,0,GOOD,657,F,GAS,1,
5835000,750000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2520,51.214161,4.5963089,2007,430,750,2,5,INSTALLED,0,0,1,60,1,540,0,1,GOOD,,MISSING,ELECTRIC,1,
20653000,250000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7000,50.4579374,3.948722,1974,,194,,6,MISSING,0,0,0,0,0,0,0,1,MISSING,513,G,ELECTRIC,1,3358
52864000,480000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1310,,,,180,832,4,4,USA_INSTALLED,0,0,1,20,0,0,0,1,TO_BE_DONE_UP,413,E,GAS,1,
68490000,419000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8200,51.1762901,3.2149269,1990,200,424,4,5,MISSING,0,0,1,,0,0,0,0,GOOD,544,F,ELECTRIC,1,
8912000,540000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2390,51.2988634,4.74832,,158,499,,3,MISSING,0,0,0,0,0,0,0,0,MISSING,99,A,MISSING,1,
47763000,255000,APARTMENT,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1050,,,2023,31,,2,0,MISSING,1,0,0,0,0,0,0,0,MISSING,,MISSING,GAS,1,
6521000,438000,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Turnhout,2350,51.311313,4.8764985,2024,121,,3,2,INSTALLED,0,1,1,37,0,0,0,0,MISSING,,MISSING,MISSING,1,
39998000,472850,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8020,51.1138209,3.2243477,2023,,308,,3,INSTALLED,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,1,
51016000,418200,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9470,50.8919275,4.0776283,,184,276,3,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,MISSING,20,A,MISSING,1,
53197000,150000,HOUSE,HOUSE,Wallonia,Liège,Liège,4000,50.6536502,5.6058539,,74,83,2,3,SEMI_EQUIPPED,0,0,1,51,0,0,0,0,TO_BE_DONE_UP,205,C,GAS,0,297
73513000,275000,HOUSE,HOUSE,Wallonia,Liège,Liège,4020,50.6364077,5.5980571,1955,,150,2,3,SEMI_EQUIPPED,0,1,0,0,1,90,0,1,GOOD,168,B,GAS,1,704
70072000,316500,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,50.9599455,4.2401501,2023,116,,3,2,HYPER_EQUIPPED,0,0,1,8,0,0,0,0,MISSING,,MISSING,MISSING,1,
32933000,249000,HOUSE,TOWN_HOUSE,Wallonia,Hainaut,Charleroi,6230,50.4915154,4.4102179,1985,226,340,2,2,INSTALLED,0,0,0,0,1,300,0,1,TO_BE_DONE_UP,580,G,ELECTRIC,1,680
18362000,372611,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2500,51.1251815,4.5834699,,129,,,3,MISSING,0,0,1,12,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
31000,299000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2275,51.2468888,4.8168386,1981,140,925,,2,INSTALLED,0,0,0,0,1,925,0,0,TO_BE_DONE_UP,527,F,FUELOIL,1,761
32082000,457308,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9340,50.9605173,3.8919155,,,356,,4,MISSING,0,0,0,0,0,0,0,0,GOOD,0,MISSING,MISSING,1,
66955000,490000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1320,50.7676067,4.7939832,2023,212,974,4,3,NOT_INSTALLED,0,0,1,,0,0,0,1,AS_NEW,90,B,GAS,1,
40708000,210000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7390,,,,309,160,2,5,MISSING,0,1,1,,0,0,0,1,TO_BE_DONE_UP,349,E,GAS,1,899
9581000,187000,APARTMENT,APARTMENT,Flanders,Limburg,Maaseik,3910,51.226729,5.431427,1980,,,,1,INSTALLED,0,0,1,,0,0,0,0,GOOD,599,F,MISSING,1,681
20683000,210000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1081,,,,85,,2,1,SEMI_EQUIPPED,0,0,1,9,0,0,0,1,MISSING,238,E,ELECTRIC,1,
33502000,298986,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4342,50.6830597,5.4621587,,110,,,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
11027000,845000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1170,,,2019,187,270,2,4,INSTALLED,0,0,1,20,0,0,0,1,MISSING,150,C,MISSING,1,1162
70486000,410250,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9342398,4.0481151,,97,,2,2,MISSING,0,0,1,41,0,0,0,1,MISSING,,MISSING,MISSING,0,
77266000,605000,APARTMENT,DUPLEX,Brussels-Capital,Brussels,Brussels,1030,,,,107,,2,2,INSTALLED,0,0,1,21,1,1,0,1,MISSING,,MISSING,MISSING,0,
39638000,305000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,50.46155,3.9949,,132,,2,3,INSTALLED,0,1,0,0,0,0,0,1,JUST_RENOVATED,177,C,MISSING,1,
66558000,225000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9300,50.9483134,4.0529958,1899,,90,3,2,USA_INSTALLED,0,0,1,20,0,0,0,1,JUST_RENOVATED,352,D,GAS,1,203
15208000,192000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0175674,3.7260731,1992,50,,,1,INSTALLED,0,0,0,0,0,0,0,1,MISSING,555,F,MISSING,1,
59207000,515000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1840,51.0212092,4.2459543,,180,646,,4,MISSING,0,0,0,0,1,476,0,0,GOOD,0,MISSING,MISSING,0,
50495000,509000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,,,2023,120,,2,2,USA_HYPER_EQUIPPED,0,0,1,10,0,0,0,0,MISSING,,MISSING,GAS,1,
71848000,125000,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6220,50.4774497,4.5465797,,66,,3,1,SEMI_EQUIPPED,0,1,0,0,0,0,0,1,JUST_RENOVATED,305,D,GAS,1,365
26181000,465000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3407674,3.23913,2024,70,,2,2,HYPER_EQUIPPED,0,0,1,9,0,0,0,1,GOOD,,MISSING,GAS,1,
12626000,109000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9430439,4.0476895,,60,,2,1,SEMI_EQUIPPED,0,0,1,5,0,0,0,1,GOOD,688,F,GAS,1,552
16629000,290000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3390,50.9424805,4.9085674,2013,77,,2,2,MISSING,0,0,1,,0,0,0,0,GOOD,137,B,MISSING,0,737
4383000,175000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8460,51.1843542,3.0068483,,195,242,,2,MISSING,0,0,0,0,0,0,0,0,MISSING,0,E,MISSING,1,
8198000,215000,APARTMENT,APARTMENT,Flanders,West Flanders,Tielt,8755,51.0407465,3.3964567,1997,84,,,2,MISSING,0,0,1,5,0,0,0,0,MISSING,381,D,MISSING,0,
43573000,470000,HOUSE,MIXED_USE_BUILDING,Flanders,Limburg,Hasselt,3690,,,1930,205,1224,3,4,MISSING,0,0,1,,0,0,0,1,MISSING,312,D,GAS,0,2290
2512000,395000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2620,51.1550885,4.3453498,1965,220,732,3,3,NOT_INSTALLED,0,0,1,40,1,600,0,0,TO_RENOVATE,456,E,GAS,1,490
50061000,479414,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9260,,,,166,298,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,,MISSING,GAS,1,
74136000,289000,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7060,50.5810599,4.0696158,2023,175,200,2,3,HYPER_EQUIPPED,0,0,1,25,1,100,0,0,AS_NEW,83,A,GAS,1,582
46568000,498000,HOUSE,VILLA,Flanders,Antwerp,Antwerp,2540,51.1442983,4.4723192,1956,211,670,4,2,SEMI_EQUIPPED,0,1,0,0,0,0,0,0,TO_BE_DONE_UP,426,E,MISSING,1,780
37200000,1595000,HOUSE,APARTMENT_BLOCK,Wallonia,Walloon Brabant,Nivelles,1330,50.6989575,4.5313732,2009,,2070,4,5,MISSING,0,1,1,118,1,1,0,0,AS_NEW,68,A,GAS,1,
24561000,105000,HOUSE,MANSION,Wallonia,Hainaut,Charleroi,6001,50.4021141,4.4421018,,200,180,2,4,USA_SEMI_EQUIPPED,0,0,1,15,1,85,0,0,TO_RENOVATE,405,E,GAS,1,654
14419000,455000,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1194075,2.6310932,,80,,,2,MISSING,0,0,1,23,0,0,0,0,MISSING,,MISSING,MISSING,0,
493000,210000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8450,51.2215106,2.9577783,1939,119,95,,3,SEMI_EQUIPPED,0,0,0,0,0,0,0,0,MISSING,506,F,MISSING,0,364
57432000,268477,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3200,50.9964663,4.8396774,,90,,,2,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
54694000,149000,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9600,50.7404665,3.5946631,1967,101,,3,3,HYPER_EQUIPPED,0,0,1,6,0,0,0,0,GOOD,500,E,GAS,1,
58035000,289000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3800,50.8001745,5.147263,1979,161,979,4,3,SEMI_EQUIPPED,0,1,0,0,0,0,0,1,TO_BE_DONE_UP,219,C,FUELOIL,1,842
62337000,285000,HOUSE,HOUSE,Wallonia,Liège,Liège,4400,50.6210119,5.4550352,2023,132,264,3,4,NOT_INSTALLED,0,0,1,,1,200,0,0,MISSING,,MISSING,MISSING,0,
43224000,285000,APARTMENT,DUPLEX,Flanders,West Flanders,Oostend,8400,51.2249383,2.9107971,1910,90,,2,2,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,AS_NEW,136,B,GAS,0,
21499000,444500,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0643079,3.7315335,2020,106,,,3,MISSING,0,0,1,20,0,0,0,0,GOOD,,MISSING,MISSING,0,
46383000,160000,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9770,50.9061547,3.5285111,1994,70,,,1,MISSING,0,0,0,0,0,0,0,0,MISSING,198,B,GAS,1,562
34769000,219000,HOUSE,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6987,50.2444073,5.4906106,,156,195,4,2,INSTALLED,0,0,1,56,1,195,0,0,AS_NEW,318,D,PELLET,1,438
13888000,369000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9520,50.9400839,3.908225,1973,,504,4,3,MISSING,0,0,1,,0,0,0,1,AS_NEW,348,D,GAS,1,1127
11365000,349900,HOUSE,HOUSE,Flanders,East Flanders,Gent,9030,51.0750374,3.7002203,1956,166,195,2,3,INSTALLED,0,0,0,0,1,,0,0,TO_BE_DONE_UP,332,D,GAS,0,686
43603000,269000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2820,51.0363091,4.5292739,1935,150,275,3,3,MISSING,0,1,0,0,1,,0,0,TO_RENOVATE,1033,F,GAS,1,450
60716000,898000,HOUSE,VILLA,Wallonia,Luxembourg,Neufchâteau,6880,49.8513152,5.2777429,2019,317,1093,,3,MISSING,0,0,0,0,0,0,0,1,GOOD,84,A,MISSING,0,
28196000,375000,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8620,,,1976,72,,,2,INSTALLED,0,0,0,0,0,0,0,0,GOOD,215,C,ELECTRIC,1,
8676000,509721,HOUSE,HOUSE,Wallonia,Hainaut,Ath,7804,,,,242,584,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,,MISSING,GAS,1,
65152000,180000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2268679,2.9102139,1976,69,,,2,MISSING,0,0,0,0,0,0,0,0,GOOD,319,D,ELECTRIC,1,1023
41401000,375000,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7070,,,2009,210,586,3,4,INSTALLED,0,0,1,,0,0,0,1,AS_NEW,277,D,GAS,0,
9285000,450000,HOUSE,MIXED_USE_BUILDING,Wallonia,Luxembourg,Marche-en-Famenne,6900,,,,618,1068,4,4,SEMI_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,392,E,FUELOIL,1,710
54567000,175500,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7700,,,,77,,,2,INSTALLED,0,0,1,10,0,0,0,1,AS_NEW,,MISSING,GAS,0,
51429000,464100,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2430,51.0851411,5.0657421,2021,152,,,3,INSTALLED,0,0,1,30,0,0,0,0,MISSING,0,MISSING,MISSING,1,
55565000,523950,APARTMENT,DUPLEX,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,50.8793449,4.5089684,2024,155,,2,3,USA_HYPER_EQUIPPED,0,0,1,,1,77,0,1,MISSING,,MISSING,GAS,1,
47223000,110000,HOUSE,FARMHOUSE,Flanders,Limburg,Tongeren,3700,50.7866075,5.4228737,,260,372,,0,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,631,F,MISSING,0,
26578000,1350000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3484437,3.2768772,1967,75,,,2,MISSING,0,0,1,,0,0,0,0,AS_NEW,154,C,GAS,0,
44649000,120000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6043,50.449267,4.476161,1960,148,746,2,3,INSTALLED,0,0,1,24,1,578,0,0,TO_BE_DONE_UP,459,F,FUELOIL,1,371
46706000,145000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7640,,,,120,111,3,2,MISSING,0,1,0,0,0,0,0,0,MISSING,457,F,GAS,1,435
72638000,105000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7333,50.4705919,3.8167225,,,0,,2,MISSING,0,0,0,0,0,0,0,1,MISSING,552,G,MISSING,0,299
28842000,225000,HOUSE,HOUSE,Wallonia,Liège,Liège,4432,50.7025968,5.4851673,,122,509,4,4,MISSING,0,1,1,,1,319,0,1,TO_BE_DONE_UP,735,G,GAS,1,818
31720000,540000,HOUSE,APARTMENT_BLOCK,Flanders,East Flanders,Oudenaarde,9600,50.7441414,3.6045827,,305,290,2,5,USA_HYPER_EQUIPPED,0,0,1,16,1,72,0,0,MISSING,261,C,GAS,1,1546
76263000,149000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9120,51.2109884,4.2453014,1935,102,109,2,2,INSTALLED,0,0,0,0,1,40,0,0,TO_RENOVATE,627,F,MISSING,0,344
60754000,549000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3270,50.9792774,4.9499626,2023,264,750,4,3,HYPER_EQUIPPED,0,0,1,,0,0,0,0,AS_NEW,,MISSING,MISSING,0,
13937000,624000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8301,,,2008,86,,3,2,INSTALLED,0,0,1,6,0,0,0,0,GOOD,76,A,GAS,1,1062
55406000,595000,HOUSE,VILLA,Wallonia,Liège,Liège,4140,50.5289987,5.6555534,2003,257,1370,4,4,INSTALLED,0,1,0,0,0,0,0,1,AS_NEW,190,C,FUELOIL,1,1177
40191000,110000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7021,50.4640901,4.0556418,1965,123,525,3,3,INSTALLED,0,0,0,0,0,0,0,1,MISSING,797,G,GAS,0,684
68615000,767312,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8501,,,,188,1188,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,,MISSING,GAS,1,
24062000,387577,HOUSE,VILLA,Flanders,West Flanders,Oostend,8450,51.2523476,2.9850511,1960,212,664,,2,INSTALLED,0,0,0,0,0,0,0,1,TO_RENOVATE,,F,FUELOIL,1,1400
73130000,379000,HOUSE,HOUSE,Wallonia,Luxembourg,Neufchâteau,6800,49.9152398,5.3883865,1990,165,849,3,4,HYPER_EQUIPPED,0,0,1,30,1,200,0,0,GOOD,227,C,GAS,1,1147
23447000,220000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1020,,,,78,,,3,USA_INSTALLED,0,1,0,0,0,0,0,1,MISSING,153,D,MISSING,1,
26675000,225000,APARTMENT,KOT,Flanders,Flemish Brabant,Leuven,3000,50.8814249,4.7107498,2023,18,,,0,MISSING,0,0,0,0,0,0,0,0,GOOD,,A++,MISSING,0,
73562000,329000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8550,50.8042814,3.3433078,2023,,325,3,3,MISSING,0,0,0,0,1,1,0,0,AS_NEW,,MISSING,GAS,1,
37617000,280000,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Soignies,7850,,,,140,74,2,2,INSTALLED,0,0,1,5,0,0,0,1,MISSING,175,C,MISSING,0,1534
37169000,1290000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1050,50.8177442,4.3523752,1922,288,120,2,5,SEMI_EQUIPPED,0,0,1,8,1,30,0,1,GOOD,302,F,GAS,1,
55687000,243500,APARTMENT,APARTMENT,Wallonia,Hainaut,Ath,7800,50.6172349,3.7858379,,87,,,2,NOT_INSTALLED,0,1,1,16,0,0,0,1,MISSING,,MISSING,MISSING,0,
50797000,597000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9000,51.0269153,3.7070207,1954,168,236,4,5,MISSING,0,0,0,0,0,0,0,1,GOOD,172,B,MISSING,1,937
4922000,322000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.632294,5.5648236,,103,,,2,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,GAS,1,
120000,295000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8580,50.7718161,3.4431862,,300,549,2,5,INSTALLED,0,0,1,30,1,250,0,1,GOOD,294,C,GAS,1,932
55050000,599000,HOUSE,MANSION,Flanders,Antwerp,Antwerp,2000,51.2089614,4.3966631,,182,73,2,4,MISSING,0,0,1,,0,0,0,1,TO_RENOVATE,289,C,GAS,1,671
69325000,359000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1755,50.7792852,4.121727,1962,120,433,4,3,INSTALLED,0,1,1,10,1,220,0,0,TO_RENOVATE,513,F,FUELOIL,1,721
2004000,275000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1770,50.8788717,4.0941548,1957,169,274,2,2,INSTALLED,0,0,1,,0,0,0,1,GOOD,309,D,FUELOIL,0,485
75415000,625000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1030,50.8716609,4.3793474,,233,190,2,3,USA_HYPER_EQUIPPED,0,0,1,,1,105,0,1,GOOD,201,D,GAS,1,
66971000,1295000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,,,,,4940,4,5,MISSING,0,0,1,,0,0,0,0,TO_RENOVATE,,MISSING,MISSING,0,
14361000,719000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3502109,3.2932603,,80,,,3,MISSING,0,0,1,7,0,0,0,1,MISSING,,MISSING,MISSING,0,
61403000,419000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2311114,2.9117851,1977,50,,,1,MISSING,0,0,0,0,0,0,0,0,MISSING,115,B,MISSING,1,932
59168000,296000,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9700,50.8517786,3.595366,2023,90,,2,2,INSTALLED,0,0,1,4,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
30693000,363499,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8580,50.7696109,3.4436929,2024,206,277,,4,MISSING,0,0,0,0,1,70,0,0,MISSING,,MISSING,MISSING,0,
35056000,335000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7700,,,2022,118,,,3,INSTALLED,0,0,1,11,0,0,0,1,AS_NEW,25,A+,MISSING,1,
23479000,219000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7750,50.7301782,3.5111818,,,750,4,4,USA_INSTALLED,0,0,1,40,1,500,0,0,GOOD,311,D,FUELOIL,1,560
69314000,475000,APARTMENT,DUPLEX,Flanders,East Flanders,Gent,9000,51.0498461,3.7346642,2022,118,,,1,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
23411000,750000,HOUSE,VILLA,Flanders,Limburg,Hasselt,3545,50.9423494,5.116862,1967,207,4260,4,0,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,982,F,FUELOIL,1,1920
43848000,339000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1880,51.0131882,4.3572785,,94,,2,1,INSTALLED,0,1,1,16,0,0,0,1,MISSING,,MISSING,MISSING,0,
28375000,470000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9620,50.8677644,3.7877384,2023,118,,,3,HYPER_EQUIPPED,0,0,1,40,0,0,0,0,GOOD,10,A,MISSING,1,
49586000,400905,HOUSE,HOUSE,Wallonia,Liège,Waremme,4287,,,,184,760,4,3,MISSING,0,0,0,0,0,0,0,1,AS_NEW,,A+,MISSING,0,
9347000,379000,HOUSE,APARTMENT_BLOCK,Wallonia,Namur,Namur,5030,,,,,0,2,7,MISSING,0,0,0,0,0,0,0,1,MISSING,,D,GAS,0,1000
41382000,352500,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1880,51.0131882,4.3572785,,99,,2,2,INSTALLED,0,1,1,,0,0,0,1,MISSING,,MISSING,MISSING,0,
17762000,357000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1770,,,2021,103,,,2,INSTALLED,0,0,1,14,0,0,0,1,MISSING,,MISSING,GAS,1,
48786000,237000,APARTMENT,PENTHOUSE,Wallonia,Hainaut,Tournai,7600,,,2023,140,,3,3,INSTALLED,0,0,0,0,0,0,0,0,AS_NEW,,B,GAS,1,
77053000,695000,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Liège,Huy,4180,,,,,24810,4,1,INSTALLED,0,0,0,0,0,0,0,1,GOOD,,MISSING,FUELOIL,1,4626
20486000,1390000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3550,,,,300,56741,4,3,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,960,F,FUELOIL,0,
18307000,1600000,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Mons,7380,50.4043035,3.6852712,,,2090,3,10,MISSING,0,0,0,0,0,0,0,1,GOOD,,MISSING,MISSING,0,
73176000,410000,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9230,50.9996882,3.8824427,2023,115,,,3,MISSING,0,0,1,12,0,0,0,0,GOOD,,MISSING,MISSING,1,
53006000,850000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1180,50.8139447,4.3675906,1904,270,0,2,6,HYPER_EQUIPPED,0,0,1,,1,100,0,0,GOOD,227,E,GAS,1,
39298000,169000,APARTMENT,FLAT_STUDIO,Flanders,Antwerp,Antwerp,2000,51.22082,4.416968,,35,,1,0,INSTALLED,1,0,1,1,0,0,0,1,AS_NEW,,B,GAS,1,
74212000,368300,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2520,51.1803817,4.6018074,,135,432,3,3,MISSING,0,0,0,0,0,0,0,0,MISSING,,MISSING,MISSING,0,
2318000,260000,APARTMENT,DUPLEX,Wallonia,Hainaut,Soignies,7110,50.4450678,4.0999613,,165,,3,3,INSTALLED,0,0,0,0,0,0,0,1,AS_NEW,85,A,GAS,1,
60476000,7500000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1390,,,2009,1288,13154,4,7,USA_HYPER_EQUIPPED,0,0,1,260,0,0,1,0,AS_NEW,183,C,MISSING,0,
64680000,412000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8200,51.2007547,3.1971313,2024,97,,,2,MISSING,0,0,0,0,1,20,0,0,GOOD,,MISSING,MISSING,0,
1360000,535000,APARTMENT,GROUND_FLOOR,Wallonia,Walloon Brabant,Nivelles,1330,50.7139216,4.5304256,2022,133,,3,2,USA_SEMI_EQUIPPED,0,0,1,13,1,118,0,0,AS_NEW,,A++,MISSING,0,
66115000,499500,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1933,50.8658558,4.5146056,,147,,,2,MISSING,0,1,1,19,0,0,0,1,MISSING,,MISSING,MISSING,0,
10221000,420000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9860,50.9330375,3.7774343,2024,180,209,3,4,INSTALLED,0,0,0,0,0,0,0,0,GOOD,,A+,ELECTRIC,1,
36367000,355000,HOUSE,HOUSE,Wallonia,Luxembourg,Virton,6747,49.6121528,5.6568739,2022,,504,3,3,INSTALLED,0,0,1,,0,0,0,1,AS_NEW,,A,GAS,1,
51818000,175000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,7141,50.45262,4.2585045,,,250,2,2,INSTALLED,0,0,0,0,0,0,0,0,MISSING,,E,PELLET,0,
16441000,179000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2070,,,1995,91,,,2,MISSING,0,0,1,,0,0,0,0,MISSING,409,E,MISSING,1,714
55546000,380000,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,2240,51.2198715,4.6704367,,100,,4,2,USA_HYPER_EQUIPPED,0,0,1,,1,55,0,0,AS_NEW,,MISSING,MISSING,0,
